Episode,Reward,PolicyLoss,ValueLoss,AvgWaitingTime
1,-15.684967304750257,-0.3319017291069031,1.2909995317459106,57.5997489398236
2,-16.524045565774063,-0.3357168436050415,5.710143089294434,60.188127384362126
3,-18.364081853016405,-0.3190104365348816,6.189355373382568,68.32325817549133
4,-17.388846729206797,-0.36114978790283203,5.476593971252441,67.68440543117015
5,-14.114561723242565,-0.3606610894203186,2.4122676849365234,54.04657272901376
6,-20.35200842506234,-0.355424165725708,3.925513744354248,73.62379720003786
7,-11.856350010520881,-0.3345867395401001,0.7974236607551575,47.13262326728968
8,-13.431569372347175,-0.3168960213661194,3.6896347999572754,58.124983302444605
9,-22.73484737038801,-0.3685463070869446,8.221779823303223,83.97965895760014
10,-17.399906428062376,-0.34231406450271606,2.8341610431671143,63.90643693252053
11,-18.704175039424953,-0.32109880447387695,5.009380340576172,66.73496608871118
12,-16.437903468657716,-0.3333517909049988,3.987330675125122,57.8649705422413
13,-13.747253108917871,-0.3140539228916168,4.580577373504639,54.34398726242415
14,-17.663022597207796,-0.3315178453922272,5.454770088195801,66.18181894372279
15,-14.786329439951132,-0.31710994243621826,10.02318286895752,57.03141566238452
16,-20.210375575984273,-0.3185062110424042,4.339721202850342,74.57586988175224
17,-17.590442948430937,-0.32284319400787354,4.326074123382568,62.07661863879425
18,-13.379141344634736,-0.3292372226715088,2.3021814823150635,51.94855921217834
19,-11.458204888856686,-0.36186373233795166,1.1686381101608276,45.319398340029835
20,-16.3284834567155,-0.3306146264076233,4.373021125793457,59.502366021137654
21,-21.024733331148457,-0.33751922845840454,5.822727203369141,73.30109781021847
22,-18.91523680241054,-0.3358036279678345,4.117431163787842,69.04153609750495
23,-16.800489471999413,-0.3298896551132202,2.3676390647888184,63.489676922462394
24,-15.207880596605088,-0.3196401000022888,6.447023391723633,58.71366915315878
25,-17.192674995046723,-0.32314205169677734,6.2781453132629395,62.68029005288202
26,-17.579697351131205,-0.32170337438583374,7.338034152984619,63.72422817916922
27,-15.970288086411674,-0.3275531530380249,4.0247955322265625,57.77262868107269
28,-16.415214154737782,-0.31966590881347656,13.12820053100586,62.70398056450437
29,-17.7569044532247,-0.32990023493766785,6.2851481437683105,64.67621244576263
30,-18.210671825649317,-0.344227135181427,2.9903435707092285,70.26525959622846
31,-22.47425703514924,-0.35854074358940125,8.61737060546875,73.85950342765655
32,-17.893682170229102,-0.3563171923160553,6.101199150085449,72.65757764417137
33,-21.670011095677594,-0.3590346574783325,7.110233306884766,76.32550874271759
34,-17.583926878624357,-0.33545777201652527,3.214468479156494,63.06825411004476
35,-16.67595701506125,-0.32584476470947266,5.0730977058410645,60.84474375371184
36,-16.67222805118884,-0.3357112407684326,6.076161861419678,61.14975894203835
37,-24.594570628891937,-0.3313654065132141,4.040163040161133,79.5065925304693
38,-19.92126437183571,-0.34996137022972107,4.202903747558594,70.5941025111395
39,-10.871527137578516,-0.343545526266098,1.8085517883300781,49.79858742908279
40,-16.545808173173477,-0.3229835033416748,3.668957471847534,61.887446238278216
41,-14.933171273772267,-0.31628280878067017,4.050061225891113,57.48738188115533
42,-18.237396508781444,-0.3186141550540924,6.294747829437256,65.31901672433679
43,-17.059835521233165,-0.31535306572914124,8.684917449951172,64.21515564430106
44,-20.020918670679972,-0.3494061827659607,2.967205047607422,68.77859901536372
45,-17.490644594533133,-0.3229953646659851,10.8060941696167,63.853904129799446
46,-20.610344774309862,-0.3273148536682129,4.018920421600342,68.9257320029304
47,-16.545229771960216,-0.3398553729057312,9.735017776489258,64.86085032930384
48,-13.556371550740282,-0.34371301531791687,3.787592649459839,53.30622050959421
49,-23.86537125188208,-0.3250521421432495,4.599124908447266,83.86815944650128
50,-15.927125696046136,-0.3254226744174957,5.015120029449463,59.798711882020854
51,-14.507033848780388,-0.321918785572052,5.313099384307861,55.504433734278024
52,-16.5868938193869,-0.3303162753582001,5.931071758270264,62.42713100624866
53,-17.026730340939217,-0.3363586664199829,8.5156888961792,63.40785392519821
54,-24.23184238959152,-0.33077293634414673,2.9991135597229004,74.65737334557407
55,-20.447009839653354,-0.3291073739528656,2.6413822174072266,74.56733052101383
56,-17.08139746073217,-0.312267005443573,8.149822235107422,63.24999087321751
57,-14.879730949878674,-0.3216973841190338,1.4215840101242065,56.89280522918067
58,-23.35287638532008,-0.3199523687362671,3.2826404571533203,70.79052551388567
59,-13.642874451148923,-0.3539715111255646,1.6618196964263916,55.99325399579679
60,-20.51258892234344,-0.34220337867736816,4.2019500732421875,74.97889733776412
61,-16.705016617531292,-0.35088539123535156,3.171461820602417,60.91147159183856
62,-17.22358752259182,-0.3564668297767639,1.3430031538009644,63.717509710589304
63,-21.514257260218066,-0.35528460144996643,8.164266586303711,77.53150319095504
64,-16.53356839188605,-0.3606504201889038,1.4370298385620117,61.37881617133347
65,-22.817087057226008,-0.35992130637168884,5.910045623779297,77.59316161244836
66,-21.85045576325885,-0.32063978910446167,4.160954475402832,76.78164340107773
67,-17.98272039217627,-0.342742919921875,2.962646961212158,65.52672893108833
68,-15.851920776041496,-0.31413739919662476,5.201631546020508,59.508242350699376
69,-20.60532386920683,-0.3552643656730652,3.824784278869629,68.79187418054201
70,-13.813011143531659,-0.3311518728733063,1.0214940309524536,53.60687647608062
71,-21.995969523684657,-0.3470366597175598,3.963674306869507,76.2475061703003
72,-19.545681034064803,-0.3495599031448364,6.947142124176025,67.50413355633944
73,-17.28387043571568,-0.34374067187309265,1.6161859035491943,65.36240435258037
74,-15.958306953423598,-0.31796950101852417,6.123257160186768,61.66256033470566
75,-22.19691995989601,-0.3407512903213501,5.232630729675293,79.45623593001325
76,-21.41385941120092,-0.37086179852485657,7.306550025939941,77.68233791867709
77,-16.087811164496873,-0.33605459332466125,3.484400987625122,63.69915402584087
78,-18.741183042492096,-0.35001468658447266,6.380970001220703,64.92952005782763
79,-21.625288882201936,-0.33625978231430054,6.178317070007324,73.78686337389294
80,-19.861445381441552,-0.32720738649368286,2.4862239360809326,72.57590866330244
81,-21.192465086886223,-0.3257778286933899,6.214936256408691,73.92428115772054
82,-22.887849258236574,-0.3679855763912201,7.038486957550049,78.14455258237585
83,-17.75693816013654,-0.3321644067764282,3.3673501014709473,67.94832965937157
84,-16.895682622539418,-0.323611319065094,10.122353553771973,64.26753240031788
85,-18.548963048122452,-0.3427181839942932,10.759950637817383,65.70966589315748
86,-19.25768972756427,-0.33114105463027954,2.3305654525756836,68.18598879090781
87,-15.624274819756412,-0.3196890950202942,3.300919532775879,58.941219486795205
88,-15.595313169783514,-0.3253096342086792,2.3100311756134033,58.040147990428
89,-19.396941729622856,-0.3167611360549927,8.469958305358887,71.56807686214361
90,-24.71156233172202,-0.3728786110877991,6.488572597503662,75.59669047853018
91,-15.284043191017805,-0.33977827429771423,6.624993801116943,60.85301415560703
92,-17.3551559994238,-0.3471910059452057,8.093622207641602,68.60575241042234
93,-15.955463552255544,-0.3346950113773346,0.9575390815734863,59.64966902656769
94,-22.61550166545598,-0.3265206813812256,5.5800933837890625,76.14791690592756
95,-23.810452591789783,-0.33128657937049866,3.1749002933502197,80.12394675096618
96,-18.504239197550138,-0.33771783113479614,3.225151300430298,63.04853677842116
97,-18.856122647840383,-0.3304596543312073,3.5872881412506104,66.55917118520168
98,-18.55784381824081,-0.34196698665618896,4.506181716918945,63.93513792772011
99,-16.528696804837736,-0.3205289840698242,6.389791011810303,58.80677126832347
100,-19.190026152155678,-0.3334680199623108,4.87902307510376,64.6211678479321
101,-20.394012192414994,-0.3253249526023865,4.43471622467041,64.4363909781912
102,-10.682239089998166,-0.340339720249176,2.3352181911468506,45.676251607869254
103,-12.064867045299609,-0.3493255376815796,1.737560749053955,47.60525526396952
104,-26.284112245058445,-0.3472638726234436,3.586919069290161,82.35807574084913
105,-16.570370578211676,-0.32949402928352356,6.591884613037109,62.293654912945556
106,-16.666901539028892,-0.34914520382881165,1.9850616455078125,64.74671074302493
107,-16.023650022301695,-0.33651110529899597,5.587538242340088,62.23095035188005
108,-20.161254515280557,-0.33162155747413635,2.091390371322632,72.33334039693082
109,-19.78750741252868,-0.32639098167419434,6.578011989593506,72.77423109378125
110,-18.50091822141852,-0.34599560499191284,7.947336673736572,63.40369902437149
111,-17.97590737971973,-0.3450596034526825,6.351883888244629,61.23359054942787
112,-17.166529495581553,-0.3176785707473755,9.575479507446289,64.40191761914507
113,-11.821926549033549,-0.3539220094680786,4.019742965698242,49.357490184901046
114,-21.175462709951287,-0.34399884939193726,2.8551650047302246,75.15151745146737
115,-16.087843848209534,-0.354614794254303,1.4783656597137451,59.880968968050105
116,-19.3194127315981,-0.3209744095802307,3.8117384910583496,63.433235452412795
117,-19.16786889548804,-0.32755404710769653,3.7901737689971924,64.64227565216912
118,-12.949628648888407,-0.33699142932891846,3.7245218753814697,53.413621120325274
119,-21.959660868620045,-0.3328825831413269,3.4379348754882812,67.99484260034195
120,-12.52833990262838,-0.35745084285736084,1.4759447574615479,49.92427326998261
121,-16.60459858971324,-0.3310989439487457,5.917176723480225,63.87002169706775
122,-19.211346869644373,-0.3191196322441101,11.054750442504883,69.62023245881379
123,-15.255213363427854,-0.3420250415802002,2.6945390701293945,60.39770417693155
124,-13.350791469475038,-0.3366558253765106,1.3578704595565796,51.52414107422758
125,-18.308397685423433,-0.34342828392982483,2.0677199363708496,67.19174716095131
126,-18.34013182265548,-0.3280476927757263,4.251121997833252,63.32232740987065
127,-15.086289623816015,-0.35476386547088623,2.984119176864624,57.15626605228682
128,-18.304818748871607,-0.33145153522491455,3.9875645637512207,65.07934194890078
129,-19.788625158883676,-0.3290945291519165,5.347104072570801,70.10336267278237
130,-18.48910206874907,-0.3495194911956787,6.681540489196777,63.27235733187628
131,-14.59108980370546,-0.3316781520843506,3.2229223251342773,57.34203117144294
132,-17.60048011547027,-0.34743672609329224,4.376577377319336,65.30916062503432
133,-16.477926824483557,-0.3291069269180298,7.440763473510742,62.69563639935612
134,-21.29352738690116,-0.3245895504951477,9.740103721618652,74.89925268746049
135,-16.862213254926676,-0.3440094590187073,7.84540319442749,58.37147348557085
136,-21.617758519350744,-0.3359258770942688,2.5567190647125244,67.07919212538293
137,-19.95716320994459,-0.33717823028564453,4.632584095001221,71.81412478332895
138,-14.176010861078906,-0.34467068314552307,2.315037488937378,55.75344807554269
139,-18.414430078561402,-0.32996755838394165,3.1549072265625,66.60791941622391
140,-17.589075000988036,-0.3518311381340027,2.4891514778137207,63.21570187789912
141,-19.12155573783502,-0.3210439085960388,2.8331491947174072,63.414769966190065
142,-17.156266383696924,-0.33072805404663086,9.94926929473877,67.32072402810458
143,-25.286170977465545,-0.3569733500480652,4.524547576904297,79.15727176869007
144,-14.280295687561418,-0.33686363697052,4.037814140319824,53.76753597517439
145,-13.398802660137926,-0.32078707218170166,3.817117929458618,50.41507162579827
146,-20.395171749334512,-0.363319993019104,2.7340550422668457,72.14100402192963
147,-17.633323691217623,-0.33509573340415955,4.267613887786865,62.38312274668107
148,-18.05990926761608,-0.33437931537628174,4.208433628082275,65.8506819129224
149,-20.251077081885008,-0.3581539988517761,3.544907569885254,70.29582331066695
150,-16.31375873550356,-0.33200550079345703,5.826037406921387,61.30923824349429
151,-26.41305040906634,-0.347512423992157,10.7366361618042,81.37473117823919
152,-16.240682821735007,-0.3308696150779724,3.0496926307678223,62.242442361559995
153,-15.729884269674617,-0.3478171229362488,6.081905364990234,59.7620940205692
